game_id,name,platform,year,genre,publisher,rating,critic_score,user_score,na_sales,eu_sales,jp_sales,other_sales,global_sales,na_population,eu_population,jp_population,other_population,cluster_id
517,LEGO Indiana Jones: The Original Adventures,X360,2008,Action,Activision,E10+,7.8,7.4,2429000.0,1004000.0,0.0,362000.0,3795000.0,451001548.0,771685354.0,128063000.0,69686694928.0,3
518,Guitar Hero: World Tour,Weii,2008,Misc,Activision,T,8.6,7.7,2318000.0,949000.0,0.0,341000.0,3608000.0,451001548.0,771685354.0,128063000.0,69686694928.0,3
519,Left 4 Dead,X360,2008,Shooter,Electronic Arts,M,8.8,8.0,2683000.0,493000.0,50000.0,305000.0,3531000.0,451001548.0,771685354.0,128063000.0,69686694928.0,3
520,Guitar Hero: On Tour,DS,2008,Misc,Activision,E10+,7.0,9.0,2072000.0,1025000.0,10000.0,354000.0,3461000.0,451001548.0,771685354.0,128063000.0,69686694928.0,3
521,LEGO Batman: The Videogame,X360,2008,Action,Warner Bros. Interactive Entertainment,E10+,7.5,7.8,2018000.0,1036000.0,0.0,323000.0,3377000.0,451001548.0,771685354.0,128063000.0,69686694928.0,3
522,Professor Layton and the Unwound Future,DS,2008,Puzzle,Ninti,E10+,8.5,9.2,596000.0,1559000.0,805000.0,271000.0,3231000.0,451001548.0,771685354.0,128063000.0,69686694928.0,3
523,Weii Music,Weii,2008,Misc,Ninti,E,6.4,4.6,1361000.0,1090000.0,456000.0,315000.0,3222000.0,451001548.0,771685354.0,128063000.0,69686694928.0,3
524,God of War: Chains of Olympus,PSP,2008,Action,Sony Computer Entertainment,M,9.0,8.6,1486000.0,1011000.0,41000.0,660000.0,3198000.0,451001548.0,771685354.0,128063000.0,69686694928.0,3
525,Rhythm Heaven,DS,2008,Misc,Ninti,E,8.4,9.0,540000.0,499000.0,1931000.0,128000.0,3098000.0,451001548.0,771685354.0,128063000.0,69686694928.0,1
526,LEGO Batman: The Videogame,DS,2008,Action,Warner Bros. Interactive Entertainment,E10+,7.1,8.1,1779000.0,1021000.0,0.0,286000.0,3086000.0,451001548.0,771685354.0,128063000.0,69686694928.0,3
527,Kung Fu Panda,X360,2008,Action,Activision,E10+,7.4,7.4,1921000.0,835000.0,0.0,294000.0,3050000.0,451001548.0,771685354.0,128063000.0,69686694928.0,3
528,Saints Row 2,X360,2008,Action,THQ,M,8.2,8.2,1970000.0,777000.0,20000.0,276000.0,3043000.0,451001548.0,771685354.0,128063000.0,69686694928.0,3
529,Kirby Super Star Ultra,DS,2008,Platform,Ninti,E,7.5,8.8,1575000.0,40000.0,1193000.0,149000.0,2957000.0,451001548.0,771685354.0,128063000.0,69686694928.0,3
530,Sega Superstars Tennis,X360,2008,Sports,Sega,E10+,6.7,6.9,1768000.0,864000.0,0.0,280000.0,2912000.0,451001548.0,771685354.0,128063000.0,69686694928.0,3
531,Star Wars: The Force Unleashed,X360,2008,Action,LucasArts,T,7.3,6.8,1775000.0,774000.0,0.0,256000.0,2805000.0,451001548.0,771685354.0,128063000.0,69686694928.0,3
532,Guitar Hero: World Tour,X360,2008,Misc,Activision,T,8.3,6.2,1812000.0,635000.0,0.0,249000.0,2696000.0,451001548.0,771685354.0,128063000.0,69686694928.0,3
533,FIFA Soccer 09,PS3,2008,Sports,Electronic Arts,E,8.5,7.5,474000.0,1623000.0,41000.0,429000.0,2567000.0,451001548.0,771685354.0,128063000.0,69686694928.0,3
534,Style Savvy,DS,2008,Simulation,Ninti,E,7.4,7.8,614000.0,810000.0,973000.0,183000.0,2580000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
535,Madden NFL 09,X360,2008,Sports,Electronic Arts,E,8.4,6.9,2218000.0,121000.0,0.0,201000.0,2540000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
536,Deca Sports,Weii,2008,Sports,Konami Digital Entertainment,E,5.1,5.4,1112000.0,859000.0,285000.0,246000.0,2502000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
537,Pure,X360,2008,Racing,Disney Interactive Studios,E,8.5,7.7,1403000.0,824000.0,0.0,252000.0,2479000.0,451001548.0,771685354.0,128063000.0,69686694928.0,3
538,Resistance 2,PS3,2008,Shooter,Sony Computer Entertainment,M,8.6,6.0,1128000.0,824000.0,101000.0,375000.0,2428000.0,451001548.0,771685354.0,128063000.0,69686694928.0,3
539,Midnight Club: Los Angeles,PS3,2008,Racing,Take-Two Interactive,T,8.1,8.2,1590000.0,538000.0,50000.0,315000.0,2493000.0,451001548.0,771685354.0,128063000.0,69686694928.0,3
540,Tom Clancy's Rainbow Six: Vegas 2,X360,2008,Shooter,Ubisoft,M,8.3,7.8,1583000.0,600000.0,20000.0,226000.0,2429000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
541,Midnight Club: Los Angeles,X360,2008,Racing,Take-Two Interactive,T,8.3,8.5,1673000.0,454000.0,10000.0,214000.0,2351000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
542,FIFA Soccer 09,PS2,2008,Sports,Electronic Arts,E,8.3,7.0,384000.0,69000.0,10000.0,1813000.0,2276000.0,451001548.0,771685354.0,128063000.0,69686694928.0,3
543,Pokemon Ranger: Shadows of Almia,DS,2008,Role-Playing,Ninti,E,6.8,8.2,937000.0,531000.0,627000.0,178000.0,2273000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
544,Dissidia: Final Fantasy,PSP,2008,Fighting,Square Enix,T,7.9,8.1,517000.0,498000.0,919000.0,307000.0,2241000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
545,Star Wars: The Force Unleashed,PS3,2008,Action,LucasArts,T,7.0,6.5,1008000.0,848000.0,0.0,346000.0,2202000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
546,Rock Band 2,X360,2008,Misc,Electronic Arts,T,9.1,8.4,1756000.0,237000.0,0.0,179000.0,2172000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
547,LEGO Indiana Jones: The Original Adventures,DS,2008,Action,Activision,E,8.1,7.8,1412000.0,582000.0,0.0,200000.0,2194000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
548,Sonic Unleashed,Weii,2008,Platform,Sega,E10+,6.6,7.3,1243000.0,660000.0,20000.0,208000.0,2131000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
549,Need For Speed: Undercover,PS3,2008,Racing,Electronic Arts,T,6.0,5.8,631000.0,1007000.0,49000.0,378000.0,2065000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
550,Carnival Games,DS,2008,Misc,Take-Two Interactive,E,4.8,3.3,1231000.0,628000.0,0.0,187000.0,2046000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
551,Rayman Raving Rabbids: TV Party,Weii,2008,Misc,Ubisoft,E10+,7.2,7.7,719000.0,1076000.0,0.0,227000.0,2022000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
552,Dead Space,PS3,2008,Action,Electronic Arts,M,8.9,8.7,1038000.0,652000.0,0.0,288000.0,1978000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
553,Mortal Kombat vs. DC Universe,PS3,2008,Fighting,Midway Games,T,7.6,7.1,1508000.0,275000.0,0.0,228000.0,2011000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
554,Burnout Paradise,PS3,2008,Racing,Electronic Arts,E10+,8.7,7.7,994000.0,609000.0,20000.0,294000.0,1917000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
555,FIFA Soccer 09,X360,2008,Sports,Electronic Arts,E,8.8,8.1,495000.0,1267000.0,10000.0,180000.0,1952000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
556,Call of War: World at War,Weii,2008,Shooter,Activision,M,8.5,7.5,1191000.0,584000.0,0.0,177000.0,1952000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
557,Mortal Kombat vs. DC Universe,X360,2008,Fighting,Midway Games,T,7.3,7.5,1527000.0,234000.0,0.0,158000.0,1919000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
558,Guitar Hero: World Tour,PS3,2008,Misc,Activision,T,8.3,7.4,1099000.0,560000.0,0.0,271000.0,1930000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
559,Marrison Super Sluggers,Weii,2008,Sports,Ninti,E,7.0,7.9,1489000.0,0.0,291000.0,120000.0,1900000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
560,Monopoly,Weii,2008,Misc,Electronic Arts,E,7.1,7.8,853000.0,832000.0,0.0,197000.0,1882000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
561,Madden NFL 09,PS3,2008,Sports,Electronic Arts,E,8.5,4.5,1541000.0,139000.0,0.0,178000.0,1858000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
562,Game Party 2,Weii,2008,Misc,Midway Games,E,2.9,4.7,1272000.0,422000.0,0.0,169000.0,1863000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
563,Star Wars: The Force Unleashed,Weii,2008,Action,LucasArts,T,7.0,8.0,1121000.0,566000.0,0.0,177000.0,1864000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
564,Dance Dance Revolution X,PS2,2008,Simulation,Konami Digital Entertainment,E10+,5.6,6.3,844000.0,671000.0,10000.0,222000.0,1747000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
565,Need For Speed: Undercover,X360,2008,Racing,Electronic Arts,T,6.5,5.8,774000.0,706000.0,10000.0,180000.0,1670000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
566,Saints Row 2,PS3,2008,Action,THQ,M,8.2,8.0,865000.0,544000.0,20000.0,247000.0,1676000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
567,We Ski,Weii,2008,Sports,Namco Bandai Games,E,6.6,8.4,986000.0,398000.0,141000.0,150000.0,1675000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
568,Big Beach Sports,Weii,2008,Sports,THQ,E,4.3,7.9,453000.0,1004000.0,0.0,197000.0,1654000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
569,Shaun White Snowboarding: Road Trip,Weii,2008,Sports,Ubisoft,E10+,7.8,8.7,930000.0,558000.0,0.0,161000.0,1649000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
570,Star Wars The Clone Wars: Lightsaber Duels,Weii,2008,Action,LucasArts,T,5.6,6.8,1234000.0,298000.0,0.0,139000.0,1671000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
571,Army of Two,X360,2008,Shooter,Electronic Arts,M,7.1,7.5,1111000.0,370000.0,20000.0,160000.0,1661000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
572,Far Cry 2,X360,2008,Action,Ubisoft,M,8.6,6.8,714000.0,686000.0,20000.0,177000.0,1597000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
573,Dance Dance Revolution: Hottest Party 2,Weii,2008,Simulation,Konami Digital Entertainment,E10+,6.8,6.7,921000.0,482000.0,10000.0,151000.0,1564000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
574,SoulCalibur IV,X360,2008,Fighting,Ubisoft,T,8.7,8.1,917000.0,437000.0,71000.0,150000.0,1575000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
575,Devil May Cry 4,PS3,2008,Action,Capcom,M,8.3,8.1,588000.0,441000.0,338000.0,204000.0,1571000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
576,Guitar Hero: On Tour Decades,DS,2008,Misc,Activision,E10+,7.1,8.1,834000.0,576000.0,0.0,162000.0,1572000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
577,Dragon Quest V: Hand of the Heavenly Bride,DS,2008,Role-Playing,Square Enix,E10+,8.5,8.4,168000.0,20000.0,1361000.0,20000.0,1569000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
578,Carnival Games: Mini Golf,Weii,2008,Sports,Take-Two Interactive,E,3.8,5.7,872000.0,545000.0,0.0,149000.0,1566000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
579,Active Life: Outdoor Challenge,Weii,2008,Sports,Atari,E,6.9,8.2,773000.0,433000.0,193000.0,141000.0,1540000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
580,MySims Kingdom,Weii,2008,Simulation,Electronic Arts,E,7.6,8.1,694000.0,649000.0,10000.0,160000.0,1513000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
581,Madden NFL 09,PS2,2008,Sports,Electronic Arts,E,6.6,6.9,1224000.0,0.0,0.0,271000.0,1495000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
582,Drawn To Life: SpongeBob SquarePants Edition,DS,2008,Adventure,THQ,E,6.7,5.4,1000000.0,349000.0,0.0,129000.0,1478000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
583,007: Quantum of Solace,X360,2008,Action,Activision,T,6.6,7.1,825000.0,501000.0,10000.0,140000.0,1476000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
584,SoulCalibur IV,PS3,2008,Fighting,Ubisoft,T,8.6,7.9,708000.0,395000.0,139000.0,198000.0,1440000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
585,Battlefield: Bad Company,X360,2008,Shooter,Electronic Arts,T,8.2,7.7,820000.0,461000.0,40000.0,150000.0,1471000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
586,Hasbro Family Game Night,Weii,2008,Puzzle,Electronic Arts,E,6.3,7.6,968000.0,333000.0,0.0,132000.0,1433000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
587,BioShock,PS3,2008,Shooter,Take-Two Interactive,M,9.6,8.8,761000.0,453000.0,10000.0,202000.0,1426000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
588,Tiger Woods PGA Tour 09 All-Play,Weii,2008,Sports,Electronic Arts,E,8.2,8.6,802000.0,470000.0,0.0,139000.0,1411000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
589,Dead Space,X360,2008,Action,Electronic Arts,M,9.1,8.7,879000.0,397000.0,0.0,128000.0,1404000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
590,Far Cry 2,PS3,2008,Action,Ubisoft,M,8.4,6.4,425000.0,704000.0,10000.0,264000.0,1403000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
591,LEGO Indiana Jones: The Original Adventures,PS2,2008,Action,LucasArts,E10+,7.6,8.4,609000.0,10000.0,0.0,767000.0,1386000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
592,Burnout Paradise,X360,2008,Racing,Electronic Arts,E10+,8.7,6.8,630000.0,564000.0,10000.0,138000.0,1342000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
593,MotorStorm: Pacific Rift,PS3,2008,Racing,Sony Computer Entertainment,T,8.2,8.0,428000.0,644000.0,20000.0,245000.0,1337000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
594,FIFA Soccer 09,PSP,2008,Sports,Electronic Arts,E,8.3,8.9,229000.0,716000.0,20000.0,373000.0,1338000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
595,Devil May Cry 4,X360,2008,Action,Capcom,M,8.3,8.0,789000.0,347000.0,79000.0,131000.0,1346000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
596,Tom Clancy's Rainbow Six: Vegas 2,PS3,2008,Shooter,Ubisoft,M,8.3,8.0,672000.0,449000.0,40000.0,211000.0,1372000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
597,Chrono Trigger,DS,2008,Role-Playing,Square Enix,E10+,9.2,8.9,621000.0,160000.0,483000.0,81000.0,1345000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
598,Battlefield: Bad Company,PS3,2008,Shooter,Electronic Arts,T,8.5,8.1,747000.0,344000.0,49000.0,182000.0,1322000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
599,World of Warcraft: Wrath of the Lich King,PC,2008,Role-Playing,Activision,T,8.9,7.4,10000.0,129000.0,0.0,1161000.0,1300000.0,451001548.0,771685354.0,128063000.0,69686694928.0,3
600,LEGO Batman: The Videogame,PS3,2008,Action,Warner Bros. Interactive Entertainment,E10+,7.4,7.8,725000.0,397000.0,0.0,191000.0,1313000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
601,Guitar Hero: Aerosmith,Weii,2008,Misc,Activision,T,7.3,7.1,1024000.0,142000.0,0.0,99000.0,1265000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
602,LEGO Batman: The Videogame,PS2,2008,Action,Warner Bros. Interactive Entertainment,E10+,7.8,8.9,723000.0,30000.0,0.0,515000.0,1268000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
603,NBA 2K9,X360,2008,Sports,Take-Two Interactive,E,8.6,7.3,995000.0,157000.0,0.0,111000.0,1263000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
604,Jillian Michaels' Fitness Ultimatum 2009,Weii,2008,Sports,Deep Silver,E,3.0,2.0,967000.0,196000.0,0.0,109000.0,1272000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
605,Valkyria Chronicles,PS3,2008,Role-Playing,Sega,T,8.8,8.7,715000.0,187000.0,238000.0,132000.0,1272000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
606,Tomb Raider: Underworld,PS3,2008,Action,Eidos Interactive,T,7.4,7.3,441000.0,556000.0,49000.0,220000.0,1266000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
607,Star Wars: The Force Unleashed,PS2,2008,Action,LucasArts,T,6.8,7.4,486000.0,0.0,10000.0,762000.0,1258000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
608,SOCOM: U.S. Navy SEALs Confrontation,PS3,2008,Shooter,Sony Computer Entertainment,M,6.2,7.0,948000.0,162000.0,20000.0,128000.0,1258000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
609,WWE SmackDown vs. Raw 2009,PS2,2008,Fighting,THQ,T,7.8,6.8,703000.0,0.0,0.0,555000.0,1258000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
610,Guitar Hero: Aerosmith,X360,2008,Misc,Activision,T,7.0,6.7,1016000.0,129000.0,0.0,100000.0,1245000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
611,Boom Blox,Weii,2008,Puzzle,Electronic Arts,E,8.5,8.4,722000.0,373000.0,0.0,118000.0,1213000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
612,Pro Evolution Soccer 2008,Weii,2008,Sports,Konami Digital Entertainment,E,8.2,8.3,91000.0,849000.0,112000.0,151000.0,1203000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
613,LEGO Indiana Jones: The Original Adventures,PSP,2008,Action,LucasArts,E10+,7.6,7.5,399000.0,488000.0,0.0,292000.0,1179000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
614,Army of Two,PS3,2008,Shooter,Electronic Arts,M,7.5,7.2,744000.0,259000.0,20000.0,149000.0,1172000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
615,Spore,PC,2008,Strategy,Electronic Arts,E10+,8.4,5.2,29000.0,1058000.0,0.0,80000.0,1167000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
616,Mirror's Edge,X360,2008,Platform,Electronic Arts,T,7.8,7.5,509000.0,509000.0,10000.0,131000.0,1159000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
617,Worldwide Soccer Manager 2009,PC,2008,Simulation,Sega,E,8.3,8.2,0.0,1140000.0,0.0,10000.0,1150000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
618,007: Quantum of Solace,PS3,2008,Action,Activision,T,6.5,6.6,433000.0,514000.0,20000.0,189000.0,1156000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
619,Mirror's Edge,PS3,2008,Platform,Electronic Arts,T,8.0,7.9,305000.0,569000.0,20000.0,222000.0,1116000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
620,GRID,PS3,2008,Racing,Codemasters,E,8.6,8.1,308000.0,567000.0,30000.0,203000.0,1108000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
621,NERF N-Strike,Weii,2008,Shooter,Electronic Arts,E10+,6.6,4.3,902000.0,90000.0,0.0,88000.0,1080000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
622,Star Wars: The Force Unleashed,PSP,2008,Action,LucasArts,T,7.1,8.1,435000.0,392000.0,0.0,239000.0,1066000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
623,Prince of Persia,PS3,2008,Action,Ubisoft,T,8.6,7.2,479000.0,399000.0,30000.0,171000.0,1079000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
624,Tomb Raider: Underworld,X360,2008,Action,Eidos Interactive,T,7.7,6.7,525000.0,424000.0,10000.0,111000.0,1070000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
625,Naruto: Ultimate Ninja Storm,PS3,2008,Fighting,Namco Bandai Games,T,7.6,8.6,489000.0,340000.0,89000.0,150000.0,1068000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
626,Spore Creatures,DS,2008,Simulation,Electronic Arts,E,6.5,6.6,671000.0,304000.0,0.0,101000.0,1076000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
627,Bully: Scholarship Edition,X360,2008,Action,Take-Two Interactive,T,8.1,8.4,522000.0,405000.0,30000.0,111000.0,1068000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
628,Mercenaries 2: World in Flames,X360,2008,Shooter,Electronic Arts,T,7.2,7.2,657000.0,303000.0,10000.0,101000.0,1071000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
629,Sega Superstars Tennis,Weii,2008,Sports,Sega,E10+,7.0,7.1,279000.0,640000.0,0.0,129000.0,1048000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
630,Guinness World Records: The Videogame,Weii,2008,Action,Warner Bros. Interactive Entertainment,E10+,6.6,7.1,468000.0,469000.0,0.0,112000.0,1049000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
631,LEGO Indiana Jones: The Original Adventures,PS3,2008,Action,Activision,E10+,7.7,7.6,447000.0,420000.0,0.0,171000.0,1038000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
632,Sonic Unleashed,PS3,2008,Platform,Sega,E10+,5.3,7.7,559000.0,317000.0,10000.0,138000.0,1024000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
633,Wall-E,Weii,2008,Platform,THQ,E,5.1,3.6,516000.0,400000.0,0.0,110000.0,1026000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
634,Ninja Gaiden II,X360,2008,Action,Tecmo Koei,M,8.0,8.1,659000.0,223000.0,51000.0,99000.0,1032000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
635,Prince of Persia,X360,2008,Action,Ubisoft,T,8.1,7.1,540000.0,343000.0,20000.0,98000.0,1001000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
636,Haze,PS3,2008,Shooter,Ubisoft,M,5.4,6.5,490000.0,337000.0,20000.0,150000.0,997000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
637,Guitar Hero: Aerosmith,PS3,2008,Misc,Activision,T,6.9,5.1,721000.0,147000.0,0.0,109000.0,977000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
638,Midnight Club: LA Remix,PSP,2008,Racing,Take-Two Interactive,T,7.8,8.9,514000.0,266000.0,0.0,186000.0,966000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
639,Pro Evolution Soccer 2008,PSP,2008,Sports,Konami Digital Entertainment,E,8.1,6.8,20000.0,524000.0,193000.0,251000.0,988000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
640,Fallout 3,PC,2008,Role-Playing,Bethesda Softworks,M,9.1,7.8,20000.0,885000.0,0.0,81000.0,986000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
641,de Blob,Weii,2008,Platform,THQ,E,8.2,8.5,494000.0,368000.0,0.0,100000.0,962000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
642,My Weight Loss Coach,DS,2008,Sports,Ubisoft,E,6.4,7.6,301000.0,543000.0,0.0,112000.0,956000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
643,Sonic Unleashed,X360,2008,Platform,Sega,E10+,5.9,7.9,538000.0,314000.0,0.0,89000.0,941000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
644,Phantasy Star Portable,PSP,2008,Role-Playing,Sega,T,6.5,7.9,187000.0,60000.0,642000.0,50000.0,939000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
645,WWE SmackDown vs. Raw 2009,PS3,2008,Fighting,THQ,T,7.9,7.0,507000.0,301000.0,10000.0,120000.0,938000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
646,White Knight Chronicles: International Edition,PS3,2008,Role-Playing,Sony Computer Entertainment,T,6.5,7.4,328000.0,158000.0,354000.0,78000.0,918000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
647,SingStar Abba,PS3,2008,Misc,Sony Computer Entertainment,T,7.0,5.5,265000.0,496000.0,0.0,159000.0,920000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
648,Brothers in Arms: Hell's Highway,PS3,2008,Shooter,Ubisoft,M,7.6,8.0,438000.0,345000.0,0.0,148000.0,931000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
649,WWE SmackDown vs. Raw 2009,X360,2008,Fighting,THQ,T,8.0,7.1,583000.0,260000.0,0.0,80000.0,923000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
650,Kung Fu Panda,Weii,2008,Action,Activision,E10+,6.9,6.8,493000.0,324000.0,0.0,92000.0,909000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
651,Tom Clancy's EndWar,X360,2008,Strategy,Ubisoft,T,7.7,7.3,572000.0,241000.0,10000.0,91000.0,914000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
652,Sonic Riders: Zero Gravity,Weii,2008,Racing,Sega,E,5.7,8.2,476000.0,319000.0,20000.0,89000.0,904000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
653,Pure,PS3,2008,Racing,Disney Interactive Studios,E,8.3,7.7,412000.0,331000.0,0.0,142000.0,885000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
654,Call of War: World at War,DS,2008,Shooter,Activision,T,7.6,7.7,569000.0,252000.0,0.0,79000.0,900000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
655,FIFA Soccer 09 All-Play,Weii,2008,Sports,Electronic Arts,E,8.0,8.5,279000.0,519000.0,0.0,91000.0,889000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
656,Fossil Fighters,DS,2008,Role-Playing,Ninti,E,7.0,7.9,831000.0,0.0,0.0,61000.0,892000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
657,Samba De Amigo,Weii,2008,Misc,Sega,E,6.7,8.1,414000.0,374000.0,10000.0,92000.0,890000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
658,Sonic Chronicles: The Dark Brotherhood,DS,2008,Role-Playing,Sega,E,7.5,7.4,491000.0,287000.0,10000.0,81000.0,869000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
659,Star Wars: The Force Unleashed,DS,2008,Action,LucasArts,T,6.1,5.5,501000.0,285000.0,0.0,91000.0,877000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
660,Grand Steal Auto IV,PC,2008,Action,Take-Two Interactive,M,8.9,6.7,10000.0,794000.0,0.0,70000.0,874000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
661,Kingdom Hearts Re: Chain of Memories,PS2,2008,Role-Playing,Square Enix,E10+,6.8,7.1,734000.0,30000.0,0.0,119000.0,883000.0,451001548.0,771685354.0,128063000.0,69686694928.0,4
